facility_id,position,productive_hours,productive_hours_per_patient
106194967,Technician & Specialist,27790,5.81
106190818,General Services Cost Centers,83512,1.69
106301205,Contracted Registry Nursing,1849,0.01
106190525,Licensed Vocational Nurse,45862,0.28
106104023,Fiscal Services Cost Centers,15128,0.72
106540798,Other,35121,0.44
106374049,Administrative Services Cost Centers,5861,0.94
106400524,Contracted Registry Nursing,9981,0.31
106010735,Environmental & Food Services,106497,1.11
106190517,Daily Cost Centers,737504,9.56
106560508,Contracted Other,17906,0.49
106074097,Fiscal Services Cost Centers,0,0.0
106344029,Fiscal Services Cost Centers,33304,1.08
106190184,Ancillary Cost Centers,2185,0.04
106301097,Clerical & Other Administrative,58651,2.94
106070904,Licensed Vocational Nurse,6541,0.17
106301258,Ambulatory Cost Centers,51430,1.14
106370714,Licensed Vocational Nurse,69453,0.41
106190045,Contracted Other,0,0.0
106560203,Clerical & Other Administrative,22532,0.89
106541123,Education Cost Centers,0,0.0
106331312,Other,14049,0.1
106560501,General Services Cost Centers,78283,1.66
106500852,Fiscal Services Cost Centers,112658,0.84
106334018,Management & Supervision,12599,0.72
106370771,Administrative Services Cost Centers,372671,3.71
106301283,Technician & Specialist,217074,6.52
106301209,Administrative Services Cost Centers,64066,2.63
106334018,Other,0,0.0
106300032,Other,237119,2.68
106100005,Licensed Vocational Nurse,9829,0.13
106014050,Registered Nurse,470173,6.86
106070934,Contracted Registry Nursing,59125,1.29
106344114,Contracted Other,0,0.0
106190878,Management & Supervision,227460,1.82
106344011,Environmental & Food Services,0,0.0
106190429,General Services Cost Centers,1159916,9.19
106100717,General Services Cost Centers,1157883,3.67
106370780,Contracted Other,44792,0.38
106190434,Daily Cost Centers,956702,22.32
106560838,Fiscal Services Cost Centers,4961,0.94
106130760,Registered Nurse,309905,6.72
106301342,Ambulatory Cost Centers,340527,2.31
106344021,Registered Nurse,50909,1.59
106260011,General Services Cost Centers,89444,18.76
106190232,Contracted Other,0,0.0
106190052,Licensed Vocational Nurse,33565,1.53
106100797,Administrative Services Cost Centers,47357,3.27
106344011,Ambulatory Cost Centers,0,0.0
106194219,General Services Cost Centers,879083,8.81
106150788,Other,14422,0.14
106301155,Aides & Orderlies,118384,2.71
106361266,Registered Nurse,23098,0.82
106190812,Fiscal Services Cost Centers,186235,2.03
106104023,Other,0,0.0
106190754,Ancillary Cost Centers,697020,4.98
106481357,Education Cost Centers,0,0.0
106260011,Fiscal Services Cost Centers,63366,13.29
106370714,General Services Cost Centers,382893,2.24
106190630,Administrative Services Cost Centers,369526,2.63
106500867,Other,114314,0.76
106014207,Administrative Services Cost Centers,9397,1.26
106105051,Contracted Other,0,0.0
106331293,General Services Cost Centers,267993,5.13
106370977,Environmental & Food Services,152247,1.41
106374049,Clerical & Other Administrative,3462,0.46
106364231,Licensed Vocational Nurse,173858,0.94
106110889,Registered Nurse,19852,2.94
106342392,Aides & Orderlies,0,0.0
106190462,Licensed Vocational Nurse,33200,1.69
106420493,Management & Supervision,185379,1.61
106491338,General Services Cost Centers,50631,5.79
106514001,Administrative Services Cost Centers,0,0.0
106191450,Technician & Specialist,0,0.0
106220733,Fiscal Services Cost Centers,25643,0.57
106190081,Environmental & Food Services,162549,3.08
106190818,Contracted Other,10,0.0
106334048,Ancillary Cost Centers,100823,5.22
106364188,Environmental & Food Services,33717,1.87
106410782,General Services Cost Centers,299233,1.09
106010856,Clerical & Other Administrative,0,0.0
106154101,Licensed Vocational Nurse,0,0.0
106320986,Fiscal Services Cost Centers,38012,6.4
106370755,Education Cost Centers,0,0.0
106301357,Contracted Registry Nursing,15507,0.83
106404046,Licensed Vocational Nurse,0,0.0
106361318,Ambulatory Cost Centers,250718,2.61
106334487,Management & Supervision,339870,2.12
106240924,Ancillary Cost Centers,93739,6.66
106420493,Environmental & Food Services,216240,1.96
106420483,Administrative Services Cost Centers,15157,0.61
106301380,General Services Cost Centers,85394,2.29
106420522,Clerical & Other Administrative,13718,3.51
106196403,Technician & Specialist,0,0.0
106560203,Education Cost Centers,0,0.0
106190552,Contracted Registry Nursing,8619,0.02
106190020,Other,19747,0.57
106331288,Other,0,0.0
106190385,Education Cost Centers,0,0.0
106491001,Fiscal Services Cost Centers,38283,2.11
106191450,Other,1094201,28.95
106196404,Contracted Other,0,0.0
106291053,Licensed Vocational Nurse,10795,0.27
106190680,Ambulatory Cost Centers,99384,1.07
106382715,Contracted Other,2242,0.08
106040802,Environmental & Food Services,25116,1.14
106380960,Registered Nurse,425247,8.05
106454013,Administrative Services Cost Centers,18900,14.49
106560473,Education Cost Centers,0,0.0
106540798,Ancillary Cost Centers,435406,5.48
106420522,Other,0,0.0
106014050,Administrative Services Cost Centers,164530,2.4
106380865,Environmental & Food Services,22327,0.08
106190392,Management & Supervision,178128,2.18
106190382,General Services Cost Centers,145912,1.25
106301155,Administrative Services Cost Centers,72879,1.79
106141273,Contracted Other,0,0.0
106434138,Ancillary Cost Centers,154001,6.96
106190385,Ambulatory Cost Centers,196093,1.69
106300032,Other,239531,2.79
106150706,Fiscal Services Cost Centers,81764,1.68
106190081,Administrative Services Cost Centers,138340,2.56
106121051,Aides & Orderlies,25339,2.08
106281266,Technician & Specialist,0,0.0
106560481,Ancillary Cost Centers,581885,5.88
106400548,Ancillary Cost Centers,228668,6.72
106341051,Fiscal Services Cost Centers,0,0.0
106331152,Contracted Registry Nursing,72321,0.92
106190796,Clerical & Other Administrative,1659064,7.44
106560508,Environmental & Food Services,65379,1.75
106191231,Daily Cost Centers,1027323,8.64
106010782,Administrative Services Cost Centers,4228,0.43
106380929,Fiscal Services Cost Centers,417753,1.64
106070990,Ancillary Cost Centers,290371,5.01
106304159,General Services Cost Centers,16839,1.73
106361768,Administrative Services Cost Centers,0,0.0
106344114,Contracted Registry Nursing,0,0.0
106190449,Licensed Vocational Nurse,175829,2.99
106334457,Contracted Other,4769,1.06
106331194,Fiscal Services Cost Centers,54408,0.63
106190568,Contracted Other,625922,6.3
106150737,Management & Supervision,55220,0.98
106190052,Other,0,0.0
106362041,Contracted Other,9658,0.11
106541123,Registered Nurse,0,0.0
106481357,Contracted Registry Nursing,21673,0.35
106304113,General Services Cost Centers,1534,0.11
106514030,Education Cost Centers,0,0.0
106494048,Ancillary Cost Centers,0,0.0
106010858,Ancillary Cost Centers,277041,5.59
106370755,Fiscal Services Cost Centers,101927,0.62
106481094,Clerical & Other Administrative,65219,1.95
106190305,General Services Cost Centers,57203,2.06
106514033,Education Cost Centers,0,0.0
106100899,Administrative Services Cost Centers,452716,2.85
106301175,Administrative Services Cost Centers,195374,1.67
106010846,Registered Nurse,991421,5.76
106331152,Clerical & Other Administrative,233747,3.32
106190661,Environmental & Food Services,82155,1.37
106410852,Aides & Orderlies,249782,1.95
106121051,Ambulatory Cost Centers,35797,2.95
106321016,Aides & Orderlies,23676,0.92
106190317,Education Cost Centers,0,0.0
106190392,General Services Cost Centers,577171,7.1
106190534,Management & Supervision,240308,5.07
106130760,Contracted Registry Nursing,7774,0.17
106374084,Education Cost Centers,0,0.0
106190256,Environmental & Food Services,38503,1.22
106344029,Ambulatory Cost Centers,89996,2.71
106454012,Contracted Registry Nursing,0,0.0
106074017,Environmental & Food Services,86322,2.84
106560203,Aides & Orderlies,80201,3.38
106274043,Contracted Registry Nursing,25270,0.53
106334487,Education Cost Centers,157770,1.0
106301140,Ancillary Cost Centers,204883,7.46
106494019,Clerical & Other Administrative,0,0.0
106301140,Technician & Specialist,117965,4.3
106190449,Contracted Other,470,0.01
106190434,Other,1443006,32.23
106190475,Contracted Other,5412,0.19
106191216,Aides & Orderlies,11032,1.2
106341006,Licensed Vocational Nurse,141334,0.59
106560501,Aides & Orderlies,63694,1.42
106190017,Other,0,0.0
106160787,Fiscal Services Cost Centers,50569,3.51
106331312,Daily Cost Centers,1258535,8.67
106361246,Registered Nurse,6434378,22.48
106190552,Aides & Orderlies,188621,0.59
106374049,Contracted Registry Nursing,101,0.01
106344114,Contracted Other,0,0.0
106014034,Education Cost Centers,0,0.0
106191228,Daily Cost Centers,3470279,12.54
106574010,Contracted Registry Nursing,12909,0.73
106400683,Registered Nurse,0,0.0
106420483,Technician & Specialist,92006,3.73
106371256,Environmental & Food Services,0,0.0
106340951,Ancillary Cost Centers,412469,2.98
106010782,Licensed Vocational Nurse,0,0.0
106491064,General Services Cost Centers,426462,5.41
106190475,Daily Cost Centers,257337,9.33
106171049,Aides & Orderlies,53171,2.68
106301317,Environmental & Food Services,287954,2.82
106150761,Contracted Registry Nursing,10699,0.13
106050932,Clerical & Other Administrative,97534,6.95
106334457,Registered Nurse,10660,2.6
106071018,Ambulatory Cost Centers,175960,2.78
106394009,Daily Cost Centers,435214,12.81
106410891,Education Cost Centers,0,0.0
106240942,Education Cost Centers,74873,1.01
106301175,Administrative Services Cost Centers,195374,1.67
106141273,General Services Cost Centers,123974,13.87
106201281,Registered Nurse,280904,5.68
106371394,Education Cost Centers,0,0.0
106250955,Education Cost Centers,0,0.0
106434220,Environmental & Food Services,14359,4.31
106190661,Education Cost Centers,6088,0.11
106190150,Fiscal Services Cost Centers,12124,0.24
106190784,Contracted Other,10400,0.69
106361223,Fiscal Services Cost Centers,0,0.0
106571086,Other,70021,1.71
106281266,Ambulatory Cost Centers,0,0.0
106430905,Clerical & Other Administrative,1972875,8.64
106410817,Registered Nurse,562640,4.41
106440755,Registered Nurse,815335,9.9
106420491,Ancillary Cost Centers,149719,1.6
106390846,Administrative Services Cost Centers,137715,2.46
106121051,Fiscal Services Cost Centers,2722,0.22
106190197,Daily Cost Centers,145609,6.09
106040962,Contracted Other,2729,0.02
106190500,Clerical & Other Administrative,187312,8.41
106270875,Clerical & Other Administrative,407422,6.1
106194967,Ambulatory Cost Centers,0,0.0
106344021,Daily Cost Centers,192903,4.58
106392232,Licensed Vocational Nurse,35181,3.07
106440755,Daily Cost Centers,689161,8.59
106220733,Registered Nurse,41580,1.01
106334068,Technician & Specialist,688729,7.8
106571086,Other,71445,1.76
106301262,Fiscal Services Cost Centers,246392,1.83
106150782,Licensed Vocational Nurse,37834,1.69
106190818,General Services Cost Centers,55053,2.18
106190696,Environmental & Food Services,125442,2.14
106362041,Technician & Specialist,174785,2.0
106190232,Ambulatory Cost Centers,13959,0.33
106514030,Clerical & Other Administrative,15038,5.05
106010805,Education Cost Centers,0,0.0
106190159,Clerical & Other Administrative,123840,6.53
106060870,Registered Nurse,31154,2.99
106070904,Clerical & Other Administrative,230004,5.41
106070934,Contracted Other,23620,0.53
106301342,Contracted Registry Nursing,46041,0.31
106430905,Licensed Vocational Nurse,18178,0.08
106190317,Ambulatory Cost Centers,270939,10.73
106301297,Licensed Vocational Nurse,3233,0.12
106190521,Education Cost Centers,0,0.0
106141273,Technician & Specialist,162549,23.03
106494019,Contracted Other,0,0.0
106500967,Clerical & Other Administrative,110826,0.96
106430705,Technician & Specialist,359390,4.78
106190017,Ambulatory Cost Centers,36291,0.88
106410852,Aides & Orderlies,186689,1.38
106190883,Registered Nurse,361759,7.36
106420493,Fiscal Services Cost Centers,151053,1.41
106381154,Education Cost Centers,48526,0.17
106560508,Ancillary Cost Centers,209890,5.24
106190547,Education Cost Centers,0,0.0
106190521,Fiscal Services Cost Centers,99825,1.57
106010735,Clerical & Other Administrative,115850,1.2
106150788,Technician & Specialist,597966,6.44
106301175,Clerical & Other Administrative,458745,3.82
106190449,Aides & Orderlies,48091,0.81
106450940,Education Cost Centers,0,0.0
106390846,General Services Cost Centers,365199,5.74
106190184,Daily Cost Centers,496375,7.26
106150761,General Services Cost Centers,384130,4.56
106210993,Fiscal Services Cost Centers,8834,0.45
106291053,Ambulatory Cost Centers,130740,2.79
106364144,Daily Cost Centers,423591,10.93
106311000,Daily Cost Centers,1071660,7.97
106380865,Contracted Registry Nursing,2563,0.01
106340950,Contracted Registry Nursing,23513,0.17
106480989,Management & Supervision,14492,0.29
106301342,Fiscal Services Cost Centers,296347,2.17
106380965,Fiscal Services Cost Centers,36784,0.72
106380965,Aides & Orderlies,57990,1.01
106190315,Clerical & Other Administrative,508005,7.0
106430837,Daily Cost Centers,712591,7.9
106364121,Licensed Vocational Nurse,0,0.0
106281266,Fiscal Services Cost Centers,0,0.0
106211006,Ancillary Cost Centers,564134,8.83
106331288,Ancillary Cost Centers,74395,7.92
106491064,Environmental & Food Services,183029,2.26
106344188,Daily Cost Centers,56525,10.0
106190547,Licensed Vocational Nurse,39868,1.63
106344114,Contracted Registry Nursing,0,0.0
106304460,Technician & Specialist,0,0.0
106301175,Ancillary Cost Centers,774348,6.64
106540798,Registered Nurse,376569,4.83
106270744,Administrative Services Cost Centers,256995,3.38
106531059,Daily Cost Centers,74724,3.57
106370745,Contracted Other,140,0.0
106300225,Fiscal Services Cost Centers,115877,1.67
106110889,Aides & Orderlies,11657,1.9
106014034,Fiscal Services Cost Centers,38174,1.09
106281266,Education Cost Centers,0,0.0
106361318,Administrative Services Cost Centers,197384,2.06
106074017,Education Cost Centers,0,0.0
106190020,Administrative Services Cost Centers,57844,1.66
106371256,Daily Cost Centers,641852,11.5
106190547,Education Cost Centers,0,0.0
106190328,Contracted Registry Nursing,1684,0.11
106340951,General Services Cost Centers,411910,2.86
106521041,Daily Cost Centers,103665,5.0
106392232,Other,0,0.0
106344021,Contracted Registry Nursing,0,0.0
106480989,Fiscal Services Cost Centers,0,0.0
106380857,Clerical & Other Administrative,0,0.0
106190712,Environmental & Food Services,0,0.0
106160702,Contracted Other,2984,0.28
106514033,General Services Cost Centers,0,0.0
106514030,Daily Cost Centers,13192,12.85
106190328,Clerical & Other Administrative,60213,4.12
106270875,Ambulatory Cost Centers,142054,2.33
106331194,Ambulatory Cost Centers,157621,1.74
106191227,Management & Supervision,691809,4.01
106260011,Clerical & Other Administrative,152950,32.08
106190930,General Services Cost Centers,78880,2.73
106190392,Ambulatory Cost Centers,159188,1.57
106190517,Other,80802,1.02
106040962,Administrative Services Cost Centers,392466,3.55
106500852,Ambulatory Cost Centers,235708,1.75
106540734,Ambulatory Cost Centers,620616,3.48
106014034,General Services Cost Centers,93408,2.65
106190754,Contracted Registry Nursing,21533,0.17
106394003,Clerical & Other Administrative,0,0.0
106190449,Other,0,0.0
106190150,Environmental & Food Services,27664,0.59
106190568,General Services Cost Centers,610288,5.16
106190958,Registered Nurse,0,0.0
106344170,Clerical & Other Administrative,4123,0.97
106331164,Contracted Other,5616,0.05
106374055,Aides & Orderlies,295370,3.1
