facility_id,position,productive_hours,productive_hours_per_patient
106104023,Daily Cost Centers,147510,7.01
106301127,Fiscal Services Cost Centers,11071,0.43
106190352,Contracted Other,1742,0.07
106370652,Clerical & Other Administrative,155507,3.89
106540798,Administrative Services Cost Centers,208362,2.7
106392287,Management & Supervision,93360,3.43
106190150,Licensed Vocational Nurse,24338,0.45
106380939,Ambulatory Cost Centers,861876,4.36
106104089,Ancillary Cost Centers,0,0.0
106050932,Environmental & Food Services,25424,1.81
106301297,Technician & Specialist,165955,6.39
106434153,Fiscal Services Cost Centers,63883,0.75
106191306,Administrative Services Cost Centers,343686,4.85
106410852,Daily Cost Centers,609679,4.33
106270875,General Services Cost Centers,596984,9.8
106331326,Daily Cost Centers,186079,6.72
106410852,Contracted Registry Nursing,75512,0.56
106160787,Contracted Other,3380,0.22
106364121,Environmental & Food Services,0,0.0
106361274,Daily Cost Centers,271246,9.64
106060870,Technician & Specialist,43171,4.14
106190184,Technician & Specialist,322065,4.5
106331164,Daily Cost Centers,876495,8.33
106370673,Aides & Orderlies,182433,1.26
106141338,Daily Cost Centers,72540,3.03
106334457,Registered Nurse,10364,2.14
106301283,Management & Supervision,54210,1.51
106160787,Clerical & Other Administrative,506900,15.08
106150736,Clerical & Other Administrative,615757,7.45
106342344,Environmental & Food Services,0,0.0
106160725,Aides & Orderlies,152292,1.96
106100899,Environmental & Food Services,328614,2.11
106361144,Fiscal Services Cost Centers,63381,2.68
106364050,Ancillary Cost Centers,0,0.0
106160725,Technician & Specialist,470677,6.07
106370714,Administrative Services Cost Centers,434023,2.31
106250956,Registered Nurse,25896,0.61
106500939,General Services Cost Centers,914196,6.55
106190552,Licensed Vocational Nurse,71864,0.2
106331168,Management & Supervision,268206,2.53
106301234,Technician & Specialist,137486,6.29
106361318,Contracted Registry Nursing,22734,0.24
106190525,General Services Cost Centers,888606,5.34
106370745,Contracted Registry Nursing,7916,0.12
106434051,Technician & Specialist,25754,2.9
106010856,Licensed Vocational Nurse,3699,0.05
106560529,Daily Cost Centers,557540,7.21
106410817,Education Cost Centers,0,0.0
106301188,Fiscal Services Cost Centers,95087,1.54
106301248,Technician & Specialist,333909,4.89
106434153,Registered Nurse,263018,3.2
106196168,Contracted Registry Nursing,2971,0.03
106100899,Contracted Other,42069,0.27
106314024,Education Cost Centers,0,0.0
106301140,Ambulatory Cost Centers,65393,2.38
106094002,Aides & Orderlies,0,0.0
106190315,Technician & Specialist,337525,4.56
106274043,Administrative Services Cost Centers,157559,3.3
106400524,Contracted Other,2316,0.06
106390923,Contracted Other,14859,0.28
106334048,Aides & Orderlies,15823,1.31
106040962,Registered Nurse,1084189,9.87
106100899,General Services Cost Centers,891450,5.58
106540816,Contracted Other,8175,0.23
106190232,Ambulatory Cost Centers,15465,0.38
106244027,Administrative Services Cost Centers,0,0.0
106560492,Clerical & Other Administrative,156045,1.52
106300032,Aides & Orderlies,191233,2.23
106150808,Fiscal Services Cost Centers,44960,0.89
106301342,Registered Nurse,1092080,8.0
106196404,Daily Cost Centers,456685,5.06
106560525,Clerical & Other Administrative,240984,6.1
106014207,Administrative Services Cost Centers,10176,1.26
106190529,Ambulatory Cost Centers,125938,1.27
106382715,Daily Cost Centers,114341,4.07
106010805,Other,62313,0.71
106121080,Administrative Services Cost Centers,252267,4.44
106450940,Management & Supervision,87900,2.08
106344029,Registered Nurse,304206,8.39
106450936,Clerical & Other Administrative,99850,1.49
106500852,Other,32338,0.23
106150782,Other,45624,2.04
106331216,Daily Cost Centers,338795,8.24
106554011,Technician & Specialist,410426,4.52
106190159,Fiscal Services Cost Centers,62187,2.71
106390846,Licensed Vocational Nurse,83158,1.23
106430779,Daily Cost Centers,1109008,8.91
106191227,Ancillary Cost Centers,1368016,8.45
106301297,Ancillary Cost Centers,211074,8.12
106220733,General Services Cost Centers,59307,1.44
106010805,Licensed Vocational Nurse,41493,0.47
106331293,Aides & Orderlies,109047,2.13
106431506,Ambulatory Cost Centers,88312,1.76
106124004,Daily Cost Centers,0,0.0
106444012,Technician & Specialist,64415,5.79
106361370,Administrative Services Cost Centers,104279,2.88
106190661,Other,0,0.0
106370977,Administrative Services Cost Centers,83859,0.77
106301262,Management & Supervision,422348,3.05
106301140,Contracted Other,701,0.03
106154147,Daily Cost Centers,59132,18.36
106341006,Other,1062093,4.35
106210993,Ancillary Cost Centers,44355,2.28
106190163,Licensed Vocational Nurse,63625,1.69
106540734,Contracted Other,20247,0.1
106204019,Registered Nurse,1099979,9.87
106514030,Contracted Other,1849,0.62
106190883,Registered Nurse,361759,7.36
106190170,Technician & Specialist,2551035,20.66
106190232,Environmental & Food Services,34319,0.76
106013687,Administrative Services Cost Centers,0,0.0
106331288,Other,156,0.02
106090793,Aides & Orderlies,115405,2.09
106190468,Education Cost Centers,0,0.0
106301209,Daily Cost Centers,218742,8.62
106301380,Management & Supervision,133271,3.58
106010735,Contracted Registry Nursing,17147,0.38
106331194,Licensed Vocational Nurse,26627,0.34
106190315,Management & Supervision,119284,1.65
106130760,General Services Cost Centers,226217,5.67
106344011,Ancillary Cost Centers,0,0.0
106521041,Aides & Orderlies,57795,2.68
106104089,Administrative Services Cost Centers,6942,1.25
106130699,Environmental & Food Services,193771,3.85
106420514,Management & Supervision,307810,2.82
106190053,Licensed Vocational Nurse,48952,0.68
106371256,Contracted Other,1161,0.02
106191231,Contracted Other,161985,1.55
106370721,Other,8419,0.48
106434040,Ancillary Cost Centers,788739,7.13
106270777,Administrative Services Cost Centers,82817,1.22
106332172,Technician & Specialist,46878,3.87
106434051,Clerical & Other Administrative,3700,0.44
106560203,Registered Nurse,47883,2.03
106380842,Daily Cost Centers,686620,4.46
106190762,Ancillary Cost Centers,509673,6.98
106070924,Daily Cost Centers,546686,6.5
106400524,Education Cost Centers,0,0.0
106190200,Ancillary Cost Centers,235737,3.74
106190818,Contracted Other,0,0.0
106410852,Environmental & Food Services,208715,1.63
106340951,Other,86271,0.63
106196168,Contracted Registry Nursing,10839,0.11
106190045,Environmental & Food Services,11040,1.26
106331293,General Services Cost Centers,267993,5.13
106210992,Registered Nurse,281479,13.26
106244027,Education Cost Centers,0,0.0
106230949,Contracted Other,3227,0.34
106190400,Clerical & Other Administrative,740423,4.5
106400480,Clerical & Other Administrative,110209,4.23
106040802,Daily Cost Centers,114691,5.73
106190176,Technician & Specialist,1508487,13.49
106160725,Ambulatory Cost Centers,166255,2.14
106150782,Other,57961,1.86
106270875,Environmental & Food Services,222768,3.66
106105029,Aides & Orderlies,32847,1.92
106331288,Ambulatory Cost Centers,41763,3.99
106301357,Clerical & Other Administrative,22956,1.23
106190661,Fiscal Services Cost Centers,66067,1.24
106304079,General Services Cost Centers,43595,2.9
106190796,General Services Cost Centers,2033375,8.81
106334048,Education Cost Centers,0,0.0
106194981,Contracted Registry Nursing,0,0.0
106400548,Daily Cost Centers,269261,7.85
106150775,Management & Supervision,49845,2.33
106141338,Administrative Services Cost Centers,16183,0.6
106364144,Registered Nurse,372732,8.47
106121031,Clerical & Other Administrative,15562,1.12
106090793,Daily Cost Centers,228701,3.8
106040962,Environmental & Food Services,74791,0.66
106150706,Aides & Orderlies,134326,2.86
106301380,Technician & Specialist,84771,2.5
106130760,Daily Cost Centers,311620,7.01
106190762,Education Cost Centers,34926,0.48
106361144,Daily Cost Centers,289315,11.59
106105029,Aides & Orderlies,39401,2.85
106190552,Technician & Specialist,132340,0.33
106070990,Education Cost Centers,11380,0.17
106331216,Aides & Orderlies,46182,1.1
106190323,Contracted Registry Nursing,43565,0.29
106331152,Technician & Specialist,410829,5.99
106364144,Fiscal Services Cost Centers,69580,1.9
106380964,Ambulatory Cost Centers,70565,1.43
106331293,Other,31545,0.67
106010967,Contracted Other,22167,0.57
106124004,Registered Nurse,0,0.0
106141338,Other,4065,0.14
106560203,Daily Cost Centers,194970,7.79
106331164,Education Cost Centers,0,0.0
106154101,Contracted Registry Nursing,25499,1.08
106334457,Fiscal Services Cost Centers,2108,0.47
106304079,Aides & Orderlies,38135,2.5
106190517,General Services Cost Centers,315699,4.06
106191228,Contracted Registry Nursing,510413,1.7
106374055,Fiscal Services Cost Centers,22549,0.23
106560203,General Services Cost Centers,64818,2.56
106150761,Clerical & Other Administrative,342362,3.4
106010856,Fiscal Services Cost Centers,135565,1.94
106342392,Environmental & Food Services,18294,0.85
106191450,Clerical & Other Administrative,0,0.0
106380857,Licensed Vocational Nurse,15235,0.28
106190587,Clerical & Other Administrative,186594,4.83
106334018,Licensed Vocational Nurse,9485,0.4
106514001,Technician & Specialist,0,0.0
106291053,Clerical & Other Administrative,303494,7.05
106190137,Contracted Registry Nursing,1447,0.05
106430837,Contracted Registry Nursing,13889,0.16
106190110,Contracted Other,0,0.0
106190045,Contracted Other,0,0.0
106074039,Other,8265,0.31
106190587,Daily Cost Centers,488411,8.54
106374055,Education Cost Centers,0,0.0
106190766,Ancillary Cost Centers,141272,7.07
106342392,General Services Cost Centers,70924,2.51
106361768,Contracted Other,0,0.0
106480989,Contracted Registry Nursing,50276,0.79
106480989,Daily Cost Centers,652387,11.97
106150775,Education Cost Centers,0,0.0
106040802,Ambulatory Cost Centers,41263,1.65
106090793,General Services Cost Centers,253168,4.58
106105029,General Services Cost Centers,124426,8.84
106190052,Contracted Registry Nursing,25002,1.14
106250955,General Services Cost Centers,21881,1.7
106190818,Administrative Services Cost Centers,74823,1.35
106301188,Administrative Services Cost Centers,86267,1.43
106190328,Administrative Services Cost Centers,39240,2.68
106370721,Management & Supervision,31359,1.99
106504038,Technician & Specialist,71829,10.24
106190305,Aides & Orderlies,71346,2.61
106070904,Technician & Specialist,294330,6.99
106190305,Registered Nurse,117407,4.3
106304159,Contracted Registry Nursing,0,0.0
106190200,Technician & Specialist,250029,4.04
106190475,General Services Cost Centers,162984,5.44
106370780,Clerical & Other Administrative,639453,5.64
106184008,Fiscal Services Cost Centers,38577,3.15
106301262,Clerical & Other Administrative,477327,3.44
106410891,Licensed Vocational Nurse,7244,0.16
106190315,Management & Supervision,110226,1.52
106504038,Daily Cost Centers,30377,4.24
106190305,Licensed Vocational Nurse,71883,2.65
106190243,General Services Cost Centers,370879,6.12
106301262,Administrative Services Cost Centers,319468,2.38
106040875,Fiscal Services Cost Centers,93442,2.07
106190878,Licensed Vocational Nurse,36135,0.29
106301283,Clerical & Other Administrative,167682,4.66
106301209,Environmental & Food Services,59923,2.36
106400524,Daily Cost Centers,346425,9.96
106160702,Fiscal Services Cost Centers,25280,3.71
106504038,Other,3720,0.53
106204019,Clerical & Other Administrative,824406,7.7
106010735,Technician & Specialist,182149,3.45
106500852,Licensed Vocational Nurse,45788,0.34
106190240,Administrative Services Cost Centers,103476,1.95
106481015,Management & Supervision,21661,0.98
106361768,Daily Cost Centers,0,0.0
106391010,Education Cost Centers,124961,2.18
106514030,Environmental & Food Services,13692,4.76
106190125,Contracted Other,32188,0.32
106371394,Daily Cost Centers,659102,11.33
106380865,Contracted Other,103043,0.36
106191231,Contracted Registry Nursing,18218,0.15
106191306,Fiscal Services Cost Centers,195625,2.54
106490964,Other,10625,0.44
106301248,Ambulatory Cost Centers,101911,1.49
106361343,Fiscal Services Cost Centers,134556,1.56
106390923,Registered Nurse,451888,9.22
106040875,Technician & Specialist,386263,9.02
106190432,Management & Supervision,0,0.0
106370780,Education Cost Centers,0,0.0
106070934,Contracted Registry Nursing,66630,1.46
106300032,Ancillary Cost Centers,722118,8.62
106150788,Ancillary Cost Centers,1311562,12.66
106194010,Technician & Specialist,7427,0.22
106414018,Licensed Vocational Nurse,0,0.0
106190958,Administrative Services Cost Centers,0,0.0
106154147,Ambulatory Cost Centers,0,0.0
106361323,Education Cost Centers,0,0.0
106340913,Aides & Orderlies,220474,5.17
106190687,Technician & Specialist,683820,7.1
106310791,Clerical & Other Administrative,128359,4.92
106014050,Fiscal Services Cost Centers,158981,2.35
106370689,General Services Cost Centers,84520,1.21
106301262,Licensed Vocational Nurse,14033,0.1
106491064,Technician & Specialist,374641,4.59
106340947,Ambulatory Cost Centers,131488,1.15
106340947,Aides & Orderlies,83327,0.79
106190500,Licensed Vocational Nurse,5098,0.22
106370673,Ambulatory Cost Centers,608121,4.32
106191225,Administrative Services Cost Centers,8550,0.61
106121031,Management & Supervision,31986,2.39
106374055,Contracted Registry Nursing,124122,1.24
106491064,Management & Supervision,178913,2.1
106070990,Ancillary Cost Centers,659928,9.89
106191225,Education Cost Centers,0,0.0
106194219,Administrative Services Cost Centers,396965,4.19
106370977,Contracted Registry Nursing,29828,0.28
106370652,Technician & Specialist,177864,4.23
106105029,Other,0,0.0
106560838,Education Cost Centers,0,0.0
106301781,General Services Cost Centers,0,0.0
106190200,Registered Nurse,476130,7.55
106191225,Ancillary Cost Centers,0,0.0
106190020,Daily Cost Centers,179842,5.15
106190857,Other,6344,0.48
106121002,Clerical & Other Administrative,208728,8.96
106370771,Technician & Specialist,1134326,11.52
106410806,Administrative Services Cost Centers,251534,11.44
106380857,General Services Cost Centers,584828,9.63
106010887,Contracted Registry Nursing,104,0.01
106194981,Contracted Registry Nursing,0,0.0
106434220,Daily Cost Centers,56275,12.41
106190854,Ancillary Cost Centers,112810,2.49
106190196,Other,0,0.0
106190857,Other,16344,1.56
106160702,Ambulatory Cost Centers,29732,2.97
106400480,Contracted Registry Nursing,11773,0.51
106350784,Licensed Vocational Nurse,31941,0.34
106334457,Ambulatory Cost Centers,0,0.0
106190673,Registered Nurse,191788,9.32
106491267,Ambulatory Cost Centers,0,0.0
106424002,Contracted Registry Nursing,0,0.0
106394009,Fiscal Services Cost Centers,0,0.0
106190382,Ancillary Cost Centers,614301,5.04
106331293,Education Cost Centers,0,0.0
106190555,Management & Supervision,1294747,3.48
106190541,Ambulatory Cost Centers,0,0.0
106154160,Ambulatory Cost Centers,0,0.0
106190541,Environmental & Food Services,28138,1.86
106070990,General Services Cost Centers,660722,11.33
106190949,Education Cost Centers,0,0.0
106350784,Licensed Vocational Nurse,31659,0.34
106500867,Management & Supervision,164070,1.09
106190256,Contracted Registry Nursing,22963,0.67
106150722,Ambulatory Cost Centers,102315,1.07
106301380,Environmental & Food Services,50736,1.4
106331164,Ambulatory Cost Centers,286459,2.62
106454012,Ancillary Cost Centers,66456,2.31
106210992,Management & Supervision,0,0.0
106071018,Ambulatory Cost Centers,174863,2.67
106344035,Daily Cost Centers,97925,12.25
106240924,Environmental & Food Services,64176,3.71
106190708,Contracted Other,9312,0.35
106374084,Ambulatory Cost Centers,0,0.0
106434040,Registered Nurse,1389810,12.84
106414018,Management & Supervision,12640,10.78
106430837,Administrative Services Cost Centers,332967,4.02
106190756,Contracted Registry Nursing,88530,1.26
